3295,MOUVEMENTS DU BASSIN (LES),Fiction,2011,GUSTAVE Herve-Pierre,CAPRICCI FILMS / HERVE PIERRE-GUSTAVE PRODUCTION-REALISATION
3296,PAPAS DU DIMANCHE (LES),Fiction,2011,BECKER Louis,ALVY PRODUCTIONS / FRANCE 3 CINEMA / ICE 3 / PATHE PRODUCTION
3297,POUR QUELQUES POUSSIeRES,Documentaire,2011,ROY Emmanuel,AD LIBITUM / ATOPIC
3298,PRESIDENT (LE),Documentaire,2011,JEULAND Yves,LA GENERALE DE PRODUCTION AUDIOVISUELLE
3299,SOUS LE FIGUIER,Fiction,2011,ETIENNE Anne-Marie,D8 FILMS / MACT PRODUCTIONS
3300,TRAVERSEE (LA),Fiction,2011,CORNUAU Jerome,LES FILMS DU 24 / TF1 DROITS AUDIOVISUELS
3301,VANISHING WAVES,Fiction,2011,BUOZYTE Kristina,ACAJOU FILMS
3302,Antigang,Fiction,2015,ROCHER Benjamin,CAPTURE THE FLAG FILMS / LES FILMS DE LA SUANE / SOCIETE NOUVELLE DE DISTRIBUTION
3303,Certifiee halal,Fiction,2015,ZEMMOURI Makmoud,FENNEC PRODUCTIONS
3304,Dans les forets de Siberie,Fiction,2015,NEBBOU Safy,FRANCE 3 CINEMA / NORD OUEST FILMS / ZEPHYR PRODUCTIONS
3305,East Punk Memories,Docu,2015,CHAUFOUR Lucile,SUPERSONIC GLIDE
3306,Eternite,Fiction,2015,ANH HUNG Tran,FRANCE 2 CINEMA / NORD OUEST FILMS / PATHE PRODUCTION
3307,Loup-garou,Fiction,2015,LEVY Stephane,KAOS PRODUCTIONS
3308,M et le 3eme secret,Docu,2015,BARNERIAS Pierre,TPROD
3309,Per amor vostro,Fiction,2015,GAUDINO Giuseppe,LES FILMS DES TOURNELLES
3310,Sur quel pied danser,Fiction,2015,CALORI Paul / TESTUT Kostia,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 3 CINEMA / LOIN DERRIERE L'OURAL
3311,The bouncer,Fiction,2015,YAESH Meni,BIZIBI
3312,Un petit boulot,Fiction,2015,CHAUMEIL Pascal,GAUMONT
3313,Vie des gens (La),Docu,2015,DUCRAY Olivier,HANNAFILMS / MITIKI
3314,Where is Rocky II ?,Docu,2015,BISMUTH Pierre,INK CONNECTION
3315,Competition,Fiction,2013,TSINTSADZE Dito,BAC FILMS / MANNY FILMS
3316,Des etoiles,Fiction,2013,GAYE Diana,ANDOLFI / CENTRALE ELECTRIQUE / ROUGE INTERNATIONAL
3317,Don't cry fly,Fiction,2013,LLOSA Claudia,NOODLES PRODUCTION
3318,Etats de femmes,Fiction,2013,LEWKOWICZ Katia,LES FILMS DU CHERCHE MIDI / RECTANGLE PRODUCTIONS / WILD BUNCH
3319,Grand Homme qui ne voulait pas mourir (Le),Fiction,2013,PETIT Sarah,LES FILMS HATARI
3320,Mais qu'est-ce qu'on a fait au bon Dieu ?,Fiction,2013,DE CHAUVERON Philippe,LES FILMS DU 24 / TF1 DROITS AUDIOVISUELS / TF1 FILMS PRODUCTION
3321,Malavita,Fiction,2013,BESSON Luc,EUROPACORP / GRIVE PRODUCTIONS / TF1 FILMS PRODUCTION
3322,Sommeil d'hiver,Fiction,2013,BILGE CEYLAN Nuri,MEMENTO FILMS PRODUCTION
3323,Tristesse club,Fiction,2013,MARIETTE Vincent,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / KAZAK PRODUCTIONS
3324,Desierto,Fiction,2014,CUARON Jonas,CHARLES GILLIBERT CG CINEMA / ORANGE STUDIO
3325,Edmond; un portrait de baudoin,Docu,2014,CARTON Laetitia,KALEO FILMS
3326,Histoire de la peur,Fiction,2014,NAISHTAT Benjamin,ECCE FILMS
3327,Je ne suis pas un salaud,Fiction,2014,FINKIEL Emmanuel,THELMA FILMS
3328,Love,Fiction,2014,NOE Gaspard,LES CINEMAS DE LA ZONE / RECTANGLE PRODUCTIONS / WILD BUNCH
3329,Nobody wants the night,Fiction,2014,COIXET Isabel,NOODLES PRODUCTION
3330,Rencontres,Docu,2014,ZEFF Alexandre / DUBREUIL Maroussia,LA LUNA PRODUCTIONS
3331,Resistance de l'air (La),Fiction,2014,GRIVOIS Fred,GAUMONT / ICONOCLAST FILMS
3332,Silence et la douleur (Le),Docu,2014,SERAUDIE Patrick,PYRAMIDE PRODUCTION SARL
3333,Une vie de chateau,Docu,2014,DE LAUZANNE Xavier,ALOEST PRODUCTIONS
3334,9TH WONDERLAND,Fiction,2010,MACH Jean / ALBERNY Nicolas,M A D FILMS
3335,DE BON MATIN,Fiction,2010,MOUTOUT Jean-Marc,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 2 CINEMA / LES FILMS DU LOSANGE
3336,DESINTEGRATION (LA),Fiction,2010,FAUCON Philippe,ISTIQLAL FILMS / SCREEN RUNNER
3337,LARGO WINCH 2,Fiction,2010,SALLE Jerome,CASA PRODUCTIONS / LW PRODUCTION / TF1 FILMS PRODUCTION / WILD BUNCH
3338,LIBRE ECHANGE,Fiction,2010,GISQUIERE Serge / OFFENSTEIN Christophe,ARP / CHAPTER 2 / ONYX FILMS
3339,TERRITOIRES,Fiction,2010,ABBOU Olivier,CAPTURE THE FLAG FILMS / NOODLES PRODUCTION / SOCIETE NOUVELLE DE DISTRIBUTION
3340,THIS MUST BE THE PLACE,Fiction,2010,SORRENTINO Paolo,ARP / FRANCE 2 CINEMA
3341,ZARAFA,Animation,2010,BEZANCON Remi / LIE Jean-Christophe,CHAOCORP / FRANCE 3 CINEMA / PATHE PRODUCTION / PRIMA LINEA PRODUCTIONS
3342,A PIGEON ON A BRANCH REFLECTING ON EXISTENCE,Fiction,2012,ANDERSSON Roy,SOCIETE PARISIENNE DE PRODUCTION
3343,COURS SANS TE RETOURNER,Fiction,2012,DANQUART Pepe,CINE SUD PROMOTION
3344,DERNIER DES HOMMES (LE),Fiction,2012,SALFATI Pierre-Henri,SEQUOIA FILMS
3345,EL PUESTO,Documentaire,2012,LEVEQUE Aurelien,CELLULOID FILMS
3346,HISTORIA DE LA MEVA MORT,Fiction,2012,SERRA Albert,CAPRICCI FILMS / CAPRICCI PRODUCTION
3347,MAIS QUI A RE-TUE PAMELA ROSE ?,Fiction,2012,BAROUX Olivier / MERAD Kad,GAUMONT / LGM FILMS / TF1 FILMS PRODUCTION
3348,UN JOUR DE CHANCE,Fiction,2012,DE LA IGLESIA Alex,LA FERME PRODUCTIONS
3349,VI PERDONO,Fiction,2012,GOLINO Valeria,CITE FILMS / LES FILMS DES TOURNELLES
3350,Alad'2,Fiction,2018,STEKETEE Lionel,74 FILMS ET PATHe PRODUCTION
3351,Chatelains (Les),Fiction,2018,CRATZBORN Vero,BLUE MONDAY PRODUCTIONS
3352,Convoi exceptionnel,Fiction,2018,BLIER Bertrand,CURIOSA FILMS
3353,Deguns (Les),Fiction,2018,DROUX Cyrille / ZIDI JUNIOR Claude,FIRSTEP ET HYPER FOCAL
3354,Heureux comme Lazzaro,Fiction,2018,ROHRWACHER Alice,AD VITAM PRODUCTION
3355,Nous le peuple,Docu,2018,BORIES Claudine / CHAGNARD Patrice,EX NIHILO ET LES FILMS DU PAROTIER
3356,Particules (Les),Fiction,2018,HARRISON Blaise,LES FILMS DU POISSON
3357,Rebelles,Fiction,2018,MAUDUIT Allan,ALBERTINE PRODUCTIONS
3358,Rivonia,Docu,2018,PORTE Gilles / CHAMPEAUX Nicolas,UFO PRODUCTION ET ROUGE INTERNATIONAL
3359,Sillages,Docu,2018,RINALDI Lea,ALeA FILMS
3360,Sundays,Docu,2018,AVRAMIS Alethea C.,MEZZANINE FILMS
3361,Une jeunesse doree,Fiction,2018,IONESCO Eva,MACASSAR PRODUCTIONS
3362,Christ(off),Fiction,2017,DUDAN Pierre,FECHNER FILMS
3363,Finale (La),Fiction,2017,SYKES Robin,24 25 FILMS
3364,Gaston Lagaffe,Fiction,2017,MARTIN LAVAL Pierre-Francois,LES FILMS DU 24 ET LES FILMS DU PREMIER
3365,Homme qui penche (L'),Docu,2017,DURY Christophe / BRINCARD Marie-Violaine,SURVIVANCE
3366,Loveless,Fiction,2017,ZVIAGUINTSEV Andrei,WHY NOT PRODUCTIONS
3367,Petits maitres du grand hotel (Les),Docu,2017,DESCHAMPS Jacques,TS PRODUCTIONS
3368,Remi sans famille,Fiction,2017,BLOSSIER Antoine,JERICO
3369,Stasis,Fiction,2017,KVEDARAVICIUS Mantas,ROUGE INTERNATIONAL
3370,Vierges,Fiction,2017,BEN RAFAEL Keren,AVENUE B PRODUCTIONS
3371,A perdre haleine,Fiction,2016,DAARWIN Didier D.,COMIC STRIP PRODUCTION
3372,Blessure la vraie (La),Fiction,2016,KECHICHE Abdellatif,QUAT'SOUS FILMS
3373,Cancre (Le),Fiction,2016,VECCHIALI Paul,SHELLAC SUD
3374,Comme ils respirent,Docu,2016,PATRONIK Claire,WEESPER
3375,Garcon manque,Fiction,2016,MADANI Nawell / COLBEAU-JUSTIN Ludovic,LGM CINEMA
3376,Stars 80? la suite,Fiction,2016,AUBURTIN Frederic / LANGMANN Thomas,LA PETITE REINE PRODUCTION
3377,The lake,Fiction,2016,QUALE Steven,EUROPACORP
3378,Valerian et la cite des mille planetes,Fiction,2016,BESSON Luc,VALERIAN
3379,Venerable W (Le),Docu,2016,SCHROEDER Barbet,LES FILMS DU LOSANGE
3380,Au-dessus des lois,Fiction,2016,TROUKENS Francois / HENSGENS Jean-Francois,CAPTURE THE FLAG FILMS
3381,Bitter flowers,Fiction,2016,MEYS Olivier,MILLE ET UNE FILMS
3382,Happy Birthday,Fiction,2016,GEORGIOU Christos,MANNY FILMS
3383,Pororoca,Fiction,2016,POPESCU Constantin,IRREVERENCE FILMS
3384,The Square,Fiction,2016,OSTLUND Ruben,SOCIETE PARISIENNE DE PRODUCTION
3385,BeTE DANS LE COEUR (LA),Fiction,2005,COMENCINI Cristina,BABE FILMS
3386,BRIGADES DU TIGRE (LES),Fiction,2005,CORNUAU Jerome,FILMS INC / FRANCE 2 CINEMA / FRANCE 3 CINEMA / LES FILMS MANUEL MUNZ / TF1 DROITS AUDIOVISUELS
3387,CITADELLE ASSIEGEE (LA),Documentaire,2005,CALDERON Philippe,FRANCE 2 CINEMA / LES FILMS DU REVE / TF1 DROITS AUDIOVISUELS
3388,COMMENT J'AI FETE LA FIN DU MONDE,Fiction,2005,MITULESCU Catalin,LFP
3389,CONSULTATION (LA),Documentaire,2005,DE CRECY Helene,ARTURO MIO
3390,DANSE DE L'ENCHANTERESSE (LA),Documentaire,2005,CHATAIGNIER Brigitte / GOPALAKRISHNAN Adoor,LA VIE EST BELLE FILMS ASSOCIES
3391,DOO WOP,Fiction,2005,LANZMANN David,LES AVENTURIERS DE L'IMAGE / LES FILMS DE LA GAIOLE
3392,FRAGMENTS D'ANTONIN (LES),Fiction,2005,LE BORNIN Gabriel,DRAGOONIE FILMS / PRODUCTIONS ET EDITIONS PAUL LEDERMAN
3393,MARCHE DE L'EMPEREUR (LA),Documentaire,2005,JACQUET Luc,ALLIANCE DE PRODUCTION CINEMATOGRAPHIQUE / BONNE PIOCHE CINEMA / BONNE PIOCHE PRODUCTIONS
3394,MOOLAADE,Fiction,2005,SEMBENE Ousmane,CINE SUD PROMOTION
3395,PLANeTE BLANCHE (LA),Documentaire,2005,RAGOBERT Thierry,BAC FILMS / FRANCE 2 CINEMA / GEDEON PROGRAMMES
3396,TRUANDS,Fiction,2005,SCHOENDOERFFER Frederic,CARCHARODON / LA CHAUVE SOURIS / STUDIOCANAL
3397,UN TICKET POUR L'ESPACE,Fiction,2005,LARTIGAU Eric,GAUMONT / KL PRODUCTION / LGM CINEMA / LGM CINEMA / M6 FILMS
3398,UNE FOIS QUE TU ES NE,Fiction,2005,GIORDANA Marco Tullio,BABE FILMS / STUDIOCANAL
3399,AH ! LA LIBIDO,Fiction,2007,ROSIER Michele,GO FILMS
3400,ALIKER,Fiction,2007,DESLAURIERS Guy,KREOL PRODUCTIONS
3401,BIENVENUE CHEZ LES CH'TIS,Fiction,2007,BOON Dany,LA PETITE REINE / LES PRODUCTIONS DU CH'TIMI / PATHE PRODUCTION / TF1 FILMS PRODUCTION
3402,ELDORADO,Fiction,2007,LANNERS Bouli,LAZENNEC ET ASSOCIES
3403,ENFANT DE KABOUL (L'),Fiction,2007,AKRAM Barmak,4 A 4 PRODUCTIONS / AUTEURS ASSOCIES / FIDELITE FILMS
3404,ENFIN VEUVE,Fiction,2007,MERGAULT Isabelle,F COMME FILM / GAUMONT / TF1 FILMS PRODUCTION
3405,FEMME DE L'ANARCHISTE (LA),Fiction,2007,NOeLLE Marie / SEHR Peter,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / CINE BOISSIERE
3406,JE VIENS AVEC LA PLUIE,Fiction,2007,ANH HUNG Tran,CENTRAL FILMS
3407,MODERN LOVE,Fiction,2007,KAZANDJIAN Stephane,DELANTE FILMS / FRANCE 2 CINEMA / GALATEE FILMS
3408,NOTRE UNIVERS IMPITOYABLE,Fiction,2007,FAZER Lea,LES FILMS DU CHERCHE MIDI / M6 FILMS
3409,RIDEAU DE SUCRE (LE),Documentaire,2007,GUZMAN URZUA Camila,PARAISO PRODUCTION DIFFUSION
3410,SYNDROME DU TITANIC (LE),Documentaire,2007,HULOT Nicolas / LIeVRE Jean-Albert,MANDARIN CINEMA / MARS FILMS / MARS FILMS / ORANGE STUDIO / TF1 FILMS PRODUCTION / WARGNY LIEVRE PRODUCTION
3411,TROIS SINGES (LES),Fiction,2007,BILGE CEYLAN Nuri,ORSANS PRODUCTIONS
3412,AMERICAN VERTIGO,Documentaire,2004,NETCHAK Michko,FRANCE 2 CINEMA / LES FILMS DU LENDEMAIN
3413,APPELEZ MOI KUBRICK,Fiction,2004,COOK Brian W.,EUROPACORP
3414,BELHORIZON,Fiction,2004,RABADAN Ines,OF2B PRODUCTIONS
3415,C'EST PAS TOUT A FAIT LA VIE DONT J'AVAIS ReVe,Fiction,2004,PICCOLI Michel,ARTE FRANCE CINEMA / GEMINI FILMS
3416,CODE 68,Fiction,2004,ROGER Jean-Henri,AGAT FILMS ET CIE
3417,DALTON (LES),Fiction,2004,HAIM Philippe,AJOZ FILMS / ICE 3 / TF1 FILMS PRODUCTION / UGC IMAGES
3418,JOURNAL IV,Fiction,2004,GERAULT Mathieu,SEPIA PRODUCTION
3419,MAN TO MAN,Fiction,2004,WARGNIER Regis,BOREALES / FRANCE 2 CINEMA / FRANCE 3 CINEMA / VERTIGO PRODUCTIONS
3420,SAINT JACQUES? LA MECQUE,Fiction,2004,SERREAU Coline,FRANCE 2 CINEMA / TELEMA (EX SMEPA) / TF1 DROITS AUDIOVISUELS
3421,VA; VIS ET DEVIENT,Fiction,2004,MIHAILEANU Radu,ELZEVIR FILMS / FRANCE 3 CINEMA / Oi Oi Oi PRODUCTIONS
3422,VENUS & FLEUR,Fiction,2004,MOURET Emmanuel,LFP / MOBY DICK FILMS
3423,CHAQUE JOUR EST UNE FeTE,Fiction,2008,EL-HORR Dima,CINE SUD PROMOTION
3424,DERNIER POUR LA ROUTE (LE),Fiction,2008,GODEAU Philippe,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 3 CINEMA / PAN-EUROPEENNE / STUDIOCANAL / STUDIOCANAL CATALOGUE 3
3425,ENFER DE HENRI-GEORGES CLOUZOT (L'),Documentaire,2008,MEDREA Ruxandra / BROMBERG Serge,FRANCE 2 CINEMA / LOBSTER FILMS
3426,LIGNES DE FRONT,Fiction,2008,KLOTZ Jean-Christophe,LE PREMIER POISSON
3427,NUIT DE CHIEN,Fiction,2008,SCHROETER Werner,ALFAMA FILMS PRODUCTION
3428,PREMIERES NEIGES,Fiction,2008,BEGIC Aida,LES FILMS DE L'APRES MIDI
3429,SEL DE LA MER (LE),Fiction,2008,JACIR Annemarie,JBA PRODUCTION
3430,UNE VIE DE CHAT,Animation,2008,GAGNOL Alain / FELICIOLI Jean-Loup,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FOLIMAGE STUDIO / FRANCE 3 CINEMA
3431,CEUX QUI RESTENT,Fiction,2006,LE NY Anne,FRANCE 2 CINEMA / LES FILMS A4 / RECTANGLE PRODUCTIONS / STUDIOCANAL / STUDIOCANAL IMAGE
3432,MADAME IRMA,Fiction,2006,BOURDON Didier / FAJNBERG Yves,ALVA FILMS / DB PRODUCTION / STUDIOCANAL / TF1 FILMS PRODUCTION
3433,MAISON JAUNE (LA),Fiction,2006,HAKKAR Amor,SARAH FILMS
3434,MANOLETE,Fiction,2006,MEYJES Menno,QUINTA COMMUNICATIONS SA
3435,MOLIeRE,Fiction,2006,TIRARD Laurent,FIDELITE FILMS / FRANCE 2 CINEMA / FRANCE 3 CINEMA
3436,STEAK,Fiction,2006,DUPIEUX Quentin,4 MECS A LUNETTES PRODUCTION / 4 MECS EN BASKETS PRODUCTION / LA PETITE REINE / LA PETITE REINE / STUDIOCANAL
3437,VOLEURS DE CHEVAUX,Fiction,2006,WALD Micha,REZO PRODUCTIONS
3438,AGENTS SECRETS,Fiction,2003,SCHOENDOERFFER Frederic,CARCHARODON / GIMAGES FILMS (TIERS FERME) / LA CHAUVE SOURIS / STUDIOCANAL / TF1 FILMS PRODUCTION TELEVISION FRANCAISE 1 FILMS PRODUCTION
3439,INGUELEZI,Fiction,2003,DUPEYRON Francois,LES FILMS EN HIVER
3440,MEME DIEU EST VENU NOUS VOIR,Fiction,2003,POPZLATEV Petar,MACT PRODUCTIONS
3441,OMBRE DE LA VILLE (L'),Fiction,2003,CHAMOUN Jean Khalil,CINE SUD PROMOTION
3442,QUAND JE SERAI STAR,Fiction,2003,MIMOUNI Patrick,LES FILMS DU LABYRINTHE
3443,REVES DE FRANCE A MARSEILLE,Documentaire,2003,COMOLLI Jean-Louis,13 PRODUCTION (TIERS FERME) / 13 PRODUCTIONS
3444,Braqueurs,Fiction,2015,LECLERCQ Julien,LABYRINTHE FILMS / SOCIETE NOUVELLE DE DISTRIBUTION
3445,Cezanne et moi,Fiction,2015,THOMPSON Daniele,ALTER FILMS / FRANCE 2 CINEMA / G FILMS
3446,Degrade,Fiction,2015,NASSER Arab / NASSER Tarzan,LES FILMS DU TAMBOUR
3447,Mort de Louis XIV (La),Fiction,2015,SERRA Albert,CAPRICCI PRODUCTION
3448,Paroles de salafistes,Docu,2015,MARGOLIN Francois / OULD SALEM Lemine,FRANCE 3 CINEMA / MARGO CINEMA
3449,Une histoire banale,Fiction,2015,ESTROUGO Audrey,6.11 FILMS / LES CANARDS SAUVAGES
3450,Visiteurs 3 la revolution (Les),Fiction,2015,POIRE Jean-Marie,GAUMONT / OUILLE PRODUCTIONS / TF1 FILMS PRODUCTION
3451,Voir du pays,Fiction,2015,COULIN Muriel / COULIN Delphine,ARCHIPEL 35 / ARTE FRANCE CINEMA
3452,BAL DES MENTEURS (LE),Documentaire,2011,LECONTE Daniel,FILM EN STOCK
3453,LAICITE; INCH'ALLAH !,Documentaire,2011,EL FANI Nadia,KIEN PRODUCTIONS
3454,MAFROUZA,Documentaire,2011,DEMORIS Emmanuelle,LA VIE EST BELLE FILMS ASSOCIES / LES FILMS DE LA VILLA
3455,MAGASIN DES SUICIDES (LE),Animation,2011,LECONTE Patrice,ARP / DIABOLO FILMS / FRANCE 3 CINEMA / LA PETITE REINE
3456,NOUS YORK,Fiction,2011,NAKACHE Geraldine / MIMRAN Herve,LORETTE DISTRIBUTION / M6 FILMS / PATHE PRODUCTION / VERTIGO PRODUCTIONS / VERTIGO PRODUCTIONS
3457,STARS 80,Fiction,2011,FORESTIER Frederic,LA PETITE REINE / LA PETITE REINE / LES FILMS DU CHERCHE MIDI / ORANGE STUDIO / TF1 FILMS PRODUCTION
3458,TORPEDO,Fiction,2011,DONCK Matthieu,D8 FILMS / K STAR / KAZA FILMS / KUIV
3459,Amnesie,Fiction,2014,SCHROEDER Barbet,LES FILMS DU LOSANGE
3460,Arretez-moi la,Fiction,2014,BANNIER Gilles,LEGATO FILMS
3461,Fatima,Fiction,2014,FAUCON Philippe,ARTE FRANCE CINEMA / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / ISTIQLAL FILMS / ORSANS PRODUCTIONS
3462,Homard (Le),Fiction,2014,LANTHIMOS Giorgos,HAUT ET COURT
3463,Macadam baby,Fiction,2014,BOSSARD Patrick,ALTEREGO
3464,Maryland,Fiction,2014,WINOCOUR Alice,DARIUS FILMS / DHARAMSALA / FRANCE 3 CINEMA
3465,Si par hasard,Fiction,2014,LIOUD Christophe,BONNE PIOCHE CINEMA / LA VOIE LACTEE
3466,APPRENTI PERE NOEL; LE CALENDRIER MAGIQUE (L'),Animation,2012,VINCIGUERRA Luc,GAUMONT ANIMATION
3467,CONNECTING SOUTH; LE NOUVEAU MONDE SELON GILBERTO GIL,Documentaire,2012,BORGEAUD Pierre-Yves,URBAN DISTRIBUTION INTERNATIONAL / URBAN FACTORY
3468,MAX LE MILLIONNAIRE,Fiction,2012,CUCHE Nicolas,CHAOCORP DISTRIBUTION / JERICO / M6 FILMS / STUDIOCANAL
3469,OCEANE,Fiction,2012,SAUVEGRAIN Nathalie / APPIETTO Philippe,GARANCE CAPITAL / LA CLAIRIERE PRODUCTION / MAJE / REZINA PRODUCTIONS
3470,POURQUOI J'AI (PAS) MANGE MON PERE,Animation,2012,DEBBOUZE Jamel,BOREALES / EUROWIDE FILM PRODUCTION / KISSFILMS / LES ARMATEURS / LES FILMS DES TOURNELLES / M6 FILMS / PATHE DISTRIBUTION / PATHE PRODUCTION / TAIGA
3471,SABABOU; L'ESPOIR,Documentaire,2012,BENCHIKH Samir,SUR LES TOITS PRODUCTIONS
3472,98,Fiction,2013,ZIMMER Helene,LES FILMS DU LENDEMAIN
3473,Aimer; boire et chanter,Fiction,2013,RESNAIS Alain,F COMME FILM / FRANCE 2 CINEMA / SOLIVAGUS
3474,Belle comme la femme d'un autre,Fiction,2013,CASTEL Catherine,LA MOUCHE DU COCHE FILMS
3475,Coming in,Fiction,2013,SAGLIO Noemie / GOVARE Maxime,GAUMONT / GAUMONT PRODUCTION / LES IMPRODUCTIBLES ET KALY PRODUCTION / M6 FILMS
3476,Juliette,Fiction,2013,FRYDMAN Serge,MARS FILMS / NORD OUEST FILMS
3477,Libres de courir,Docu,2013,MORATH Pierre,ARTE FRANCE CINEMA / YUZU PRODUCTIONS
3478,Saint Laurent,Fiction,2013,BONELLO Bertrand,EUROPACORP / MANDARIN CINEMA
3479,Vincent,Fiction,2013,SALVADOR Thomas,CHRISTMAS IN JULY
3480,COCHON DE GAZA (LE),Fiction,2010,ESTIBAL Sylvain,MARILYN PRODUCTIONS / RHAMSA PRODUCTIONS / STUDIOCANAL
3481,EMPIRE DES RASTELLI (L'),Fiction,2010,MOLAIOLI Andrea,BABE FILMS
3482,FEMMES DU 6EME ETAGE (LES),Fiction,2010,LE GUAY Philippe,FRANCE 2 CINEMA / SOCIETE NOUVELLE DE DISTRIBUTION / VENDOME PRODUCTION
3483,MOINE (LE),Fiction,2010,MOLL Dominik,120 FILMS / DIAPHANA FILMS / FRANCE 3 CINEMA
3484,REQUIEM POUR UNE TUEUSE,Fiction,2010,LE GRIS Jerome,ALTER FILMS / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 2 CINEMA / STUDIOCANAL
3485,SECRET DES ENFANTS FOURMIS (LE),Fiction,2010,FRANCOIS Christine,AGAT FILMS ET CIE
3486,TOUS LES SOLEILS,Fiction,2010,CLAUDEL Philippe,FRANCE 3 CINEMA / LES FILMS DU 24 / TF1 DROITS AUDIOVISUELS / UGC IMAGES / UGC YM
3487,BLACK DIAMOND,Documentaire,2009,LAMCHE Pascal,FRANCE 2 CINEMA / ROCHE PRODUCTIONS SARL
3488,NOTRE ETRANGERE,Fiction,2009,BOUYAIN Sarah,ATHENAISE
3489,NOUVEAUX CHIENS DE GARDE (LES),Documentaire,2009,BALBASTRE Gilles,JEM PRODUCTIONS
3490,PERSECUTION,Fiction,2009,CHEREAU Patrice,ARTE FRANCE CINEMA / AZOR FILMS / CE QUI ME MEUT - MOTION PICTURES / MARS FILMS / MARS FILMS / MOVE MOVIE
3491,REVEURS DE MARS (LES),Documentaire,2009,DINDO Richard,LES FILMS D'ICI
3492,SENTIMENT DE LA CHAIR (LE),Fiction,2009,GARZELLI Roberto,STELLA FILMS
3493,AVOCAT (L'),Fiction,2009,ANGER Cedric,SOCIETE NOUVELLE DE DISTRIBUTION / SUNRISE FILMS
3494,CA COMMENCE PAR LA FIN,Fiction,2009,COHEN Michael,ARP / JOUROR PRODUCTIONS / LES FILMS DU KIOSQUE
3495,CLEVELAND CONTRE WALL STREET,Documentaire,2009,BRON Jean-Stephane,ARTE FRANCE CINEMA / JOUROR PRODUCTIONS / LFP
3496,KATANGA BUSINESS,Documentaire,2009,MICHEL Thierry,LES FILMS D'ICI
3497,LADY BLOOD,Fiction,2009,VINCENT Jean-Marc,ALBANY FILMS / ALTEREGO FILMS
3498,MAINS EN L'AIR (LES),Fiction,2009,GOUPIL Romain,FRANCE 3 CINEMA / LES FILMS DU LOSANGE
3499,REVE ITALIEN (LE),Fiction,2009,PLACIDO Michele,BABE FILMS / ORANGE STUDIO
3500,TRAQUE (LA),Fiction,2009,BLOSSIER Antoine,QUASAR PICTURES
3501,AGE D'HOMME (L'),Fiction,2006,FEJTO Raphael,FRANCE 2 CINEMA / UGC IMAGES / UGC YM
3502,AVANT QUE J'OUBLIE,Fiction,2006,NOLOT Jacques,ELIA FILMS
3503,AVOCAT DE LA TERREUR (L'),Documentaire,2006,SCHROEDER Barbet,WILD BUNCH / YALLA FILMS
3504,FAUT QUE CA DANSE !,Fiction,2006,LVOVSKY Noemie,FRANCE 2 CINEMA / UGC IMAGES / WHY NOT PRODUCTIONS
3505,PARIS JE T'AIME,Fiction,2006,ASSAYAS Olivier / AUBURTIN Frederic / BOE Christoffer / CHADHA Gurinder / CHOMET Sylvain / COEN Ethan / COEN Joel / COIXET Isabel,VICTOIRES INTERNATIONAL
3506,RIPARO,Fiction,2006,PUCCIONI Marco S.,ADESIF PRODUCTIONS / MARIE AMELIE PRODUCTION
3507,AIGUILLES ROUGES (LES),Fiction,2005,DAVY Jean-Francois,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / OPENING PRODUCTION
3508,AMITIeS MALeFIQUES (LES),Fiction,2005,BOURDIEU Emmanuel,4 A 4 PRODUCTIONS
3509,ARISTOS (LES),Fiction,2005,DE TURCKHEIM Charlotte,HUGO FILMS HUGO MUSIC LA GUEVILLE VIDEO LGV LA GUEVILLEVIDEO DIS / M6 FILMS / SOCIETE NOUVELLE DE CINEMATOGRAPHIE / TF1 DROITS AUDIOVISUELS / TF1 FILMS PRODUCTION
3510,ECORCHES,Fiction,2005,CARRON Cheyenne,BERFILMS FRANCE / VICTOIRES PRODUCTIONS
3511,LADY CHATTERLEY,Fiction,2005,FERRAN Pascale,ACTE II / LES FILMS DU LENDEMAIN / MAIA FILMS
3512,24 MESURES,Fiction,2007,LESPERT Jalil,MK2 / WY PRODUCTIONS
3513,EUROPOLIS,Fiction,2007,GHEORGHITA Corneliu,CINEPAY / FRESHLINE PRODUCTION / TARA FILMS SARL
3514,FAUBOURG 36,Fiction,2007,BARRATIER Christophe,FRANCE 2 CINEMA / FRANCE 3 CINEMA / GALATEE FILMS / LOGLINE STUDIO / NOVO ARTURO FILMS / PATHE PRODUCTION
3515,SERAPHINE,Fiction,2007,PROVOST Martin,FRANCE 3 CINEMA / TS PRODUCTIONS
3516,Beaux menteurs (Les),Fiction,2018,MERCIER Bruno,LES MÛRES SAUVAGES
